#,Date-time,Nest,Ambient
3304,09/09/11 02:20:44 PM,33.131,22.753
3305,09/09/11 02:21:44 PM,32.898,22.657
3306,09/09/11 02:22:44 PM,32.587,22.657
3307,09/09/11 02:23:44 PM,32.433,22.753
3308,09/09/11 02:24:44 PM,32.253,22.824
3309,09/09/11 02:25:44 PM,32.047,22.872
3310,09/09/11 02:26:44 PM,31.816,22.872
3311,09/09/11 02:27:44 PM,31.561,22.753
3312,09/09/11 02:28:44 PM,31.408,22.753
3313,09/09/11 02:29:44 PM,31.23,22.705
3314,09/09/11 02:30:44 PM,30.798,22.705
3315,09/09/11 02:31:44 PM,30.117,22.705
3316,09/09/11 02:32:44 PM,30.091,22.609
3317,09/09/11 02:33:44 PM,30.016,22.657
3318,09/09/11 02:34:44 PM,29.916,22.633
3319,09/09/11 02:35:44 PM,29.79,22.705
3320,09/09/11 02:36:44 PM,29.515,22.465
3321,09/09/11 02:37:44 PM,29.64,22.465
3322,09/09/11 02:38:44 PM,29.389,22.465
3323,09/09/11 02:39:44 PM,28.692,22.513
3324,09/09/11 02:40:44 PM,34.097,22.585
3325,09/09/11 02:41:44 PM,34.863,22.705
3326,09/09/11 02:42:44 PM,35.049,22.8
3327,09/09/11 02:43:44 PM,35.262,22.872
3328,09/09/11 02:44:44 PM,35.85,22.729
3329,09/09/11 02:45:44 PM,36.146,22.657
3330,09/09/11 02:46:44 PM,36.444,22.729
3331,09/09/11 02:47:44 PM,37.37,22.729
3332,09/09/11 02:48:44 PM,36.012,22.705
3333,09/09/11 02:49:44 PM,35.77,22.633
3334,09/09/11 02:50:44 PM,35.636,22.729
3335,09/09/11 02:51:44 PM,35.582,22.633
3336,09/09/11 02:52:44 PM,34.045,22.705
3337,09/09/11 02:53:44 PM,35.529,22.633
3338,09/09/11 02:54:44 PM,34.44,22.609
3339,09/09/11 02:55:44 PM,34.783,22.657
3340,09/09/11 02:56:44 PM,33.992,22.585
3341,09/09/11 02:57:44 PM,33.548,22.633
3342,09/09/11 02:58:44 PM,33.861,22.824
3343,09/09/11 02:59:44 PM,33.678,22.753
3344,09/09/11 03:00:44 PM,33.574,22.8
3345,09/09/11 03:01:44 PM,33.313,22.776
3346,09/09/11 03:02:44 PM,32.872,22.8
3347,09/09/11 03:03:44 PM,32.562,22.824
3348,09/09/11 03:04:44 PM,32.098,22.705
3349,09/09/11 03:05:44 PM,31.996,22.776
3350,09/09/11 03:06:44 PM,31.919,22.92
3351,09/09/11 03:07:44 PM,31.74,22.896
3352,09/09/11 03:08:44 PM,31.281,22.896
3353,09/09/11 03:09:44 PM,31.001,22.992
3354,09/09/11 03:10:44 PM,30.444,22.824
3355,09/09/11 03:11:44 PM,33.079,22.824
3356,09/09/11 03:12:44 PM,34.255,22.8
3357,09/09/11 03:13:44 PM,35.288,22.872
3358,09/09/11 03:14:44 PM,36.281,23.04
3359,09/09/11 03:15:44 PM,36.96,23.088
3360,09/09/11 03:16:44 PM,36.715,22.896
3361,09/09/11 03:17:44 PM,36.661,22.92
3362,09/09/11 03:18:44 PM,36.335,22.776
3363,09/09/11 03:19:44 PM,35.743,22.944
3364,09/09/11 03:20:44 PM,34.44,22.968
3365,09/09/11 03:21:44 PM,34.492,22.992
3366,09/09/11 03:22:44 PM,33.6,22.848
3367,09/09/11 03:23:44 PM,32.949,22.776
3368,09/09/11 03:24:44 PM,32.665,22.657
3369,09/09/11 03:25:44 PM,33.757,22.633
3370,09/09/11 03:26:44 PM,33.365,22.633
3371,09/09/11 03:27:44 PM,33.183,22.537
3372,09/09/11 03:28:44 PM,33.027,22.681
3373,09/09/11 03:29:44 PM,32.381,22.657
3374,09/09/11 03:30:44 PM,32.355,22.633
3375,09/09/11 03:31:44 PM,31.944,22.705
3376,09/09/11 03:32:44 PM,31.74,22.848
3377,09/09/11 03:33:44 PM,31.689,22.633
3378,09/09/11 03:34:44 PM,31.23,22.705
3379,09/09/11 03:35:44 PM,30.976,22.729
3380,09/09/11 03:36:44 PM,32.407,22.681
3381,09/09/11 03:37:44 PM,34.995,22.537
3382,09/09/11 03:38:44 PM,35.049,22.633
3383,09/09/11 03:39:44 PM,35.958,22.705
3384,09/09/11 03:40:44 PM,36.471,22.681
3385,09/09/11 03:41:44 PM,36.933,22.681
3386,09/09/11 03:42:44 PM,37.563,22.681
3387,09/09/11 03:43:44 PM,38.115,22.776
3388,09/09/11 03:44:44 PM,38.952,22.848
3389,09/09/11 03:45:44 PM,39.177,22.729
3390,09/09/11 03:46:44 PM,39.234,22.729
3391,09/09/11 03:47:44 PM,39.149,22.609
3392,09/09/11 03:48:44 PM,39.601,22.657
3393,09/09/11 03:49:44 PM,39.63,22.705
3394,09/09/11 03:50:44 PM,39.715,22.657
3395,09/09/11 03:51:44 PM,38.672,22.585
3396,09/09/11 03:52:44 PM,39.036,22.681
3397,09/09/11 03:53:44 PM,38.476,22.753
3398,09/09/11 03:54:44 PM,38.06,22.776
3399,09/09/11 03:55:44 PM,37.453,22.776
3400,09/09/11 03:56:44 PM,37.124,22.896
3401,09/09/11 03:57:44 PM,36.715,22.8
3402,09/09/11 03:58:44 PM,36.146,22.8
3403,09/09/11 03:59:44 PM,36.227,22.848
3404,09/09/11 04:00:44 PM,35.502,22.609
3405,09/09/11 04:01:44 PM,34.44,22.633
3406,09/09/11 04:02:44 PM,34.624,22.753
3407,09/09/11 04:03:44 PM,34.889,22.633
3408,09/09/11 04:04:44 PM,33.704,22.657
3409,09/09/11 04:05:44 PM,33.861,22.633
3410,09/09/11 04:06:44 PM,33.495,22.633
3411,09/09/11 04:07:44 PM,33.652,22.776
3412,09/09/11 04:08:44 PM,33.417,22.681
3413,09/09/11 04:09:44 PM,33.183,22.633
3414,09/09/11 04:10:44 PM,32.846,22.561
3415,09/09/11 04:11:44 PM,32.562,22.513
3416,09/09/11 04:12:44 PM,31.052,22.585
3417,09/09/11 04:13:44 PM,31.077,22.585
3418,09/09/11 04:14:44 PM,31.433,22.561
3419,09/09/11 04:15:44 PM,30.976,22.753
3420,09/09/11 04:16:44 PM,30.976,22.729
3421,09/09/11 04:17:44 PM,30.646,22.609
3422,09/09/11 04:18:44 PM,30.268,22.561
3423,09/09/11 04:19:44 PM,36.146,22.633
3424,09/09/11 04:20:44 PM,37.151,22.729
3425,09/09/11 04:21:44 PM,37.59,22.633
3426,09/09/11 04:22:44 PM,38.004,22.657
3427,09/09/11 04:23:44 PM,38.17,22.776
3428,09/09/11 04:24:44 PM,38.393,22.657
3429,09/09/11 04:25:44 PM,36.851,22.633
3430,09/09/11 04:26:44 PM,36.389,22.585
3431,09/09/11 04:27:44 PM,36.552,22.633
3432,09/09/11 04:28:44 PM,36.254,22.561
3433,09/09/11 04:29:44 PM,35.475,22.633
3434,09/09/11 04:30:44 PM,35.102,22.633
3435,09/09/11 04:31:44 PM,35.288,22.609
3436,09/09/11 04:32:44 PM,34.545,22.705
3437,09/09/11 04:33:44 PM,33.548,22.657
3438,09/09/11 04:34:44 PM,33.887,22.657
3439,09/09/11 04:35:44 PM,33.626,22.729
3440,09/09/11 04:36:44 PM,36.308,22.657
3441,09/09/11 04:37:44 PM,35.716,22.8
3442,09/09/11 04:38:44 PM,35.448,22.513
3443,09/09/11 04:39:44 PM,35.155,22.537
3444,09/09/11 04:40:44 PM,34.889,22.609
3445,09/09/11 04:41:44 PM,34.598,22.561
3446,09/09/11 04:42:44 PM,34.071,22.513
3447,09/09/11 04:43:44 PM,33.287,22.681
3448,09/09/11 04:44:44 PM,33.495,22.681
3449,09/09/11 04:45:44 PM,33.287,22.537
3450,09/09/11 04:46:44 PM,32.742,22.537
3451,09/09/11 04:47:44 PM,32.458,22.609
3452,09/09/11 04:48:44 PM,32.484,22.705
3453,09/09/11 04:49:44 PM,31.996,22.585
3454,09/09/11 04:50:44 PM,31.689,22.633
3455,09/09/11 04:51:44 PM,31.612,22.681
3456,09/09/11 04:52:44 PM,31.612,22.705
3457,09/09/11 04:53:44 PM,31.382,22.633
3458,09/09/11 04:54:44 PM,36.2,22.561
3459,09/09/11 04:55:44 PM,36.742,22.585
3460,09/09/11 04:56:44 PM,37.178,22.489
3461,09/09/11 04:57:44 PM,37.645,22.537
3462,09/09/11 04:58:44 PM,38.004,22.489
3463,09/09/11 04:59:44 PM,38.421,22.465
3464,09/09/11 05:00:44 PM,36.769,22.609
3465,09/09/11 05:01:44 PM,36.471,22.609
3466,09/09/11 05:02:44 PM,36.281,22.561
3467,09/09/11 05:03:44 PM,35.904,22.585
3468,09/09/11 05:04:44 PM,35.797,22.633
3469,09/09/11 05:05:44 PM,35.448,22.585
3470,09/09/11 05:06:44 PM,35.208,22.633
3471,09/09/11 05:07:44 PM,35.022,22.633
3472,09/09/11 05:08:44 PM,34.15,22.681
3473,09/09/11 05:09:44 PM,34.124,22.753
3474,09/09/11 05:10:44 PM,33.966,22.705
3475,09/09/11 05:11:44 PM,33.835,22.657
3476,09/09/11 05:12:44 PM,33.469,22.681
3477,09/09/11 05:13:44 PM,33.339,22.657
3478,09/09/11 05:14:44 PM,32.872,22.537
3479,09/09/11 05:15:44 PM,32.768,22.561
3480,09/09/11 05:16:44 PM,32.717,22.633
3481,09/09/11 05:17:44 PM,32.355,22.705
3482,09/09/11 05:18:44 PM,32.073,22.657
3483,09/09/11 05:19:44 PM,31.689,22.633
3484,09/09/11 05:20:44 PM,31.791,22.537
3485,09/09/11 05:21:44 PM,31.51,22.489
3486,09/09/11 05:22:44 PM,31.484,22.561
3487,09/09/11 05:23:44 PM,32.82,22.561
3488,09/09/11 05:24:44 PM,34.969,22.633
3489,09/09/11 05:25:44 PM,35.662,22.513
3490,09/09/11 05:26:44 PM,36.661,22.585
3491,09/09/11 05:27:44 PM,37.508,22.537
3492,09/09/11 05:28:44 PM,38.226,22.513
3493,09/09/11 05:29:44 PM,38.56,22.585
3494,09/09/11 05:30:44 PM,38.728,22.513
3495,09/09/11 05:31:44 PM,38.952,22.633
3496,09/09/11 05:32:44 PM,39.065,22.681
3497,09/09/11 05:33:44 PM,39.149,22.633
3498,09/09/11 05:34:44 PM,39.121,22.585
3499,09/09/11 05:35:44 PM,39.008,22.561
3500,09/09/11 05:36:44 PM,38.84,22.681
3501,09/09/11 05:37:44 PM,38.588,22.609
3502,09/09/11 05:38:44 PM,38.365,22.633
3503,09/09/11 05:39:44 PM,38.198,22.633
3504,09/09/11 05:40:44 PM,38.06,22.657
3505,09/09/11 05:41:44 PM,37.811,22.633
3506,09/09/11 05:42:44 PM,37.728,22.633
3507,09/09/11 05:43:44 PM,37.645,22.609
3508,09/09/11 05:44:44 PM,37.59,22.609
3509,09/09/11 05:45:44 PM,37.508,22.465
3510,09/09/11 05:46:44 PM,37.425,22.537
3511,09/09/11 05:47:44 PM,37.124,22.537
3512,09/09/11 05:48:44 PM,37.042,22.633
3513,09/09/11 05:49:44 PM,36.987,22.609
3514,09/09/11 05:50:44 PM,36.933,22.633
3515,09/09/11 05:51:44 PM,36.905,22.681
3516,09/09/11 05:52:44 PM,36.824,22.585
3517,09/09/11 05:53:44 PM,36.796,22.633
3518,09/09/11 05:54:44 PM,36.742,22.537
3519,09/09/11 05:55:44 PM,36.661,22.513
3520,09/09/11 05:56:44 PM,36.498,22.561
3521,09/09/11 05:57:44 PM,36.661,22.465
3522,09/09/11 05:58:44 PM,36.606,22.513
3523,09/09/11 05:59:44 PM,36.633,22.393
3524,09/09/11 06:00:44 PM,36.633,22.609
3525,09/09/11 06:01:44 PM,36.579,22.465
3526,09/09/11 06:02:44 PM,36.987,22.561
3527,09/09/11 06:03:44 PM,36.96,22.489
3528,09/09/11 06:04:44 PM,36.933,22.417
3529,09/09/11 06:05:44 PM,36.905,22.345
3530,09/09/11 06:06:44 PM,36.905,22.465
3531,09/09/11 06:07:44 PM,36.878,22.369
3532,09/09/11 06:08:44 PM,36.851,22.513
3533,09/09/11 06:09:44 PM,36.796,22.441
3534,09/09/11 06:10:44 PM,36.769,22.513
3535,09/09/11 06:11:44 PM,36.769,22.345
3536,09/09/11 06:12:44 PM,36.742,22.298
3537,09/09/11 06:13:44 PM,36.688,22.441
3538,09/09/11 06:14:44 PM,36.661,22.417
3539,09/09/11 06:15:44 PM,36.633,22.369
3540,09/09/11 06:16:44 PM,36.579,22.489
3541,09/09/11 06:17:44 PM,36.579,22.441
3542,09/09/11 06:18:44 PM,36.579,22.393
3543,09/09/11 06:19:44 PM,36.579,22.321
3544,09/09/11 06:20:44 PM,36.606,22.489
3545,09/09/11 06:21:44 PM,36.606,22.465
3546,09/09/11 06:22:44 PM,36.552,22.393
3547,09/09/11 06:23:44 PM,36.606,22.417
3548,09/09/11 06:24:44 PM,36.661,22.369
3549,09/09/11 06:25:44 PM,36.661,22.345
3550,09/09/11 06:26:44 PM,36.579,22.274
3551,09/09/11 06:27:44 PM,36.742,22.274
3552,09/09/11 06:28:44 PM,36.796,22.154
3553,09/09/11 06:29:44 PM,36.851,22.274
3554,09/09/11 06:30:44 PM,36.878,22.321
3555,09/09/11 06:31:44 PM,36.905,22.345
3556,09/09/11 06:32:44 PM,36.878,22.178
3557,09/09/11 06:33:44 PM,36.824,22.321
3558,09/09/11 06:34:44 PM,36.824,22.25
3559,09/09/11 06:35:44 PM,36.851,22.298
3560,09/09/11 06:36:44 PM,36.796,22.154
3561,09/09/11 06:37:44 PM,36.796,22.321
3562,09/09/11 06:38:44 PM,36.796,22.178
3563,09/09/11 06:39:44 PM,36.933,22.202
3564,09/09/11 06:40:44 PM,36.905,22.034
3565,09/09/11 06:41:44 PM,36.824,22.011
3566,09/09/11 06:42:44 PM,36.824,22.034
3567,09/09/11 06:43:44 PM,36.769,21.987
3568,09/09/11 06:44:44 PM,36.742,21.963
3569,09/09/11 06:45:44 PM,36.661,22.011
3570,09/09/11 06:46:44 PM,36.661,22.011
3571,09/09/11 06:47:44 PM,36.444,22.058
3572,09/09/11 06:48:44 PM,36.389,21.987
3573,09/09/11 06:49:44 PM,36.525,22.058
3574,09/09/11 06:50:44 PM,36.633,22.106
3575,09/09/11 06:51:44 PM,36.633,22.058
3576,09/09/11 06:52:44 PM,36.688,22.058
3577,09/09/11 06:53:44 PM,36.579,21.987
3578,09/09/11 06:54:44 PM,36.633,21.891
3579,09/09/11 06:55:44 PM,36.579,22.034
3580,09/09/11 06:56:44 PM,36.552,21.843
3581,09/09/11 06:57:44 PM,36.579,21.891
3582,09/09/11 06:58:44 PM,36.552,21.891
3583,09/09/11 06:59:44 PM,36.606,21.939
3584,09/09/11 07:00:44 PM,36.633,21.963
3585,09/09/11 07:01:44 PM,36.688,21.819
3586,09/09/11 07:02:44 PM,36.715,21.891
3587,09/09/11 07:03:44 PM,36.688,21.915
3588,09/09/11 07:04:44 PM,36.796,21.891
3589,09/09/11 07:05:44 PM,36.715,22.011
3590,09/09/11 07:06:44 PM,36.851,21.867
3591,09/09/11 07:07:44 PM,37.069,22.082
3592,09/09/11 07:08:44 PM,36.851,22.106
3593,09/09/11 07:09:44 PM,36.851,21.795
3594,09/09/11 07:10:44 PM,36.796,22.058
3595,09/09/11 07:11:44 PM,36.742,21.963
3596,09/09/11 07:12:44 PM,36.905,21.987
3597,09/09/11 07:13:44 PM,36.905,22.058
3598,09/09/11 07:14:44 PM,36.742,21.819
3599,09/09/11 07:15:44 PM,36.688,21.819
3600,09/09/11 07:16:44 PM,36.769,21.987
3601,09/09/11 07:17:44 PM,36.851,21.939
3602,09/09/11 07:18:44 PM,36.715,22.034
3603,09/09/11 07:19:44 PM,36.606,22.034
3604,09/09/11 07:20:44 PM,36.742,21.963
3605,09/09/11 07:21:44 PM,37.096,21.939
3606,09/09/11 07:22:44 PM,37.096,21.963
3607,09/09/11 07:23:44 PM,36.933,21.987
3608,09/09/11 07:24:44 PM,36.851,21.963
3609,09/09/11 07:25:44 PM,36.851,21.891
3610,09/09/11 07:26:44 PM,36.769,21.867
3611,09/09/11 07:27:44 PM,37.096,21.915
3612,09/09/11 07:28:44 PM,37.096,21.843
3613,09/09/11 07:29:44 PM,36.987,21.867
3614,09/09/11 07:30:44 PM,36.851,22.058
3615,09/09/11 07:31:44 PM,36.905,22.034
3616,09/09/11 07:32:44 PM,36.715,22.034
3617,09/09/11 07:33:44 PM,36.742,22.034
3618,09/09/11 07:34:44 PM,36.796,21.987
3619,09/09/11 07:35:44 PM,36.742,21.843
3620,09/09/11 07:36:44 PM,36.661,21.915
3621,09/09/11 07:37:44 PM,36.633,22.011
3622,09/09/11 07:38:44 PM,36.633,21.843
3623,09/09/11 07:39:44 PM,36.633,21.939
3624,09/09/11 07:40:44 PM,36.606,21.867
3625,09/09/11 07:41:44 PM,36.661,21.795
3626,09/09/11 07:42:44 PM,36.715,22.011
3627,09/09/11 07:43:44 PM,37.042,21.963
3628,09/09/11 07:44:44 PM,37.015,21.963
3629,09/09/11 07:45:44 PM,36.987,21.987
3630,09/09/11 07:46:44 PM,37.151,21.939
3631,09/09/11 07:47:44 PM,37.015,21.891
3632,09/09/11 07:48:44 PM,36.769,21.891
3633,09/09/11 07:49:44 PM,36.715,21.915
3634,09/09/11 07:50:44 PM,36.688,21.963
3635,09/09/11 07:51:44 PM,36.661,21.987
3636,09/09/11 07:52:44 PM,35.342,21.939
3637,09/09/11 07:53:44 PM,35.288,21.987
3638,09/09/11 07:54:44 PM,33.391,21.891
3639,09/09/11 07:55:44 PM,33.757,21.843
3640,09/09/11 07:56:44 PM,35.049,21.987
3641,09/09/11 07:57:44 PM,34.916,21.915
3642,09/09/11 07:58:44 PM,34.704,21.915
3643,09/09/11 07:59:44 PM,34.019,21.915
3644,09/09/11 08:00:44 PM,33.183,21.987
3645,09/09/11 08:01:44 PM,33.391,21.795
3646,09/09/11 08:02:44 PM,33.287,21.963
3647,09/09/11 08:03:44 PM,32.613,21.987
3648,09/09/11 08:04:44 PM,33.053,21.891
3649,09/09/11 08:05:44 PM,32.872,21.987
3650,09/09/11 08:06:44 PM,32.794,21.843
3651,09/09/11 08:07:44 PM,32.33,21.772
3652,09/09/11 08:08:44 PM,32.407,21.867
3653,09/09/11 08:09:44 PM,32.253,21.819
3654,09/09/11 08:10:44 PM,32.047,21.724
3655,09/09/11 08:11:44 PM,31.868,21.772
3656,09/09/11 08:12:44 PM,31.74,21.795
3657,09/09/11 08:13:44 PM,31.637,21.843
3658,09/09/11 08:14:44 PM,31.128,21.987
3659,09/09/11 08:15:44 PM,30.976,21.795
3660,09/09/11 08:16:44 PM,30.95,21.748
3661,09/09/11 08:17:44 PM,30.672,21.939
3662,09/09/11 08:18:44 PM,30.444,21.939
3663,09/09/11 08:19:44 PM,30.293,21.915
3664,09/09/11 08:20:44 PM,30.217,21.939
3665,09/09/11 08:21:44 PM,30.192,22.034
3666,09/09/11 08:22:44 PM,29.916,21.987
3667,09/09/11 08:23:44 PM,29.84,21.939
3668,09/09/11 08:24:44 PM,29.615,21.915
3669,09/09/11 08:25:44 PM,29.439,21.891
3670,09/09/11 08:26:44 PM,29.34,21.867
3671,09/09/11 08:27:44 PM,29.315,21.843
3672,09/09/11 08:28:44 PM,29.19,21.939
3673,09/09/11 08:29:44 PM,28.965,21.819
3674,09/09/11 08:30:44 PM,28.916,21.819
3675,09/09/11 08:31:44 PM,28.692,21.772
3676,09/09/11 08:32:44 PM,28.617,21.939
3677,09/09/11 08:33:44 PM,28.543,21.819
3678,09/09/11 08:34:44 PM,28.394,21.915
3679,09/09/11 08:35:44 PM,28.171,21.867
3680,09/09/11 08:36:44 PM,28.122,21.867
3681,09/09/11 08:37:44 PM,27.998,21.963
3682,09/09/11 08:38:44 PM,27.85,21.891
3683,09/09/11 08:39:44 PM,27.579,22.011
3684,09/09/11 08:40:44 PM,27.53,21.867
3685,09/09/11 08:41:44 PM,27.604,21.915
3686,09/09/11 08:42:44 PM,27.481,21.819
3687,09/09/11 08:43:44 PM,27.358,21.915
3688,09/09/11 08:44:44 PM,27.333,21.867
3689,09/09/11 08:45:44 PM,27.358,21.939
3690,09/09/11 08:46:44 PM,27.161,21.819
3691,09/09/11 08:47:44 PM,27.063,21.795
3692,09/09/11 08:48:44 PM,27.063,21.915
3693,09/09/11 08:49:44 PM,26.989,21.867
3694,09/09/11 08:50:44 PM,26.818,21.795
3695,09/09/11 08:51:44 PM,26.5,21.795
3696,09/09/11 08:52:44 PM,26.646,21.939
3697,09/09/11 08:53:44 PM,26.304,21.867
3698,09/09/11 08:54:44 PM,26.402,21.867
3699,09/09/11 08:55:44 PM,26.426,22.034
3700,09/09/11 08:56:44 PM,26.402,21.987
3701,09/09/11 08:57:44 PM,26.207,21.843
3702,09/09/11 08:58:44 PM,26.134,21.867
3703,09/09/11 08:59:44 PM,26.061,21.915
3704,09/09/11 09:00:44 PM,25.963,21.843
3705,09/09/11 09:01:44 PM,25.987,22.011
3706,09/09/11 09:02:44 PM,25.841,21.915
3707,09/09/11 09:03:44 PM,25.744,21.843
3708,09/09/11 09:04:44 PM,25.671,21.795
3709,09/09/11 09:05:44 PM,25.695,21.891
3710,09/09/11 09:06:44 PM,25.695,21.987
3711,09/09/11 09:07:44 PM,25.623,21.939
3712,09/09/11 09:08:44 PM,25.574,21.915
3713,09/09/11 09:09:44 PM,25.574,22.011
3714,09/09/11 09:10:44 PM,25.525,21.939
3715,09/09/11 09:11:44 PM,25.453,21.963
3716,09/09/11 09:12:44 PM,25.477,21.987
3717,09/09/11 09:13:44 PM,25.307,22.034
3718,09/09/11 09:14:44 PM,25.55,21.843
3719,09/09/11 09:15:44 PM,25.38,21.915
3720,09/09/11 09:16:44 PM,25.428,21.963
3721,09/09/11 09:17:44 PM,25.162,22.011
3722,09/09/11 09:18:44 PM,25.331,21.939
3723,09/09/11 09:19:44 PM,25.355,21.867
3724,09/09/11 09:20:44 PM,25.258,21.867
3725,09/09/11 09:21:44 PM,25.258,21.891
3726,09/09/11 09:22:44 PM,25.21,21.987
3727,09/09/11 09:23:44 PM,25.21,21.939
3728,09/09/11 09:24:44 PM,25.162,21.891
3729,09/09/11 09:25:44 PM,25.137,21.891
3730,09/09/11 09:26:44 PM,25.137,21.939
3731,09/09/11 09:27:44 PM,25.089,21.987
3732,09/09/11 09:28:44 PM,25.065,21.915
3733,09/09/11 09:29:44 PM,24.895,21.915
3734,09/09/11 09:30:44 PM,25.04,21.867
3735,09/09/11 09:31:44 PM,24.944,21.843
3736,09/09/11 09:32:44 PM,24.919,21.867
3737,09/09/11 09:33:44 PM,24.871,21.867
3738,09/09/11 09:34:44 PM,24.847,21.963
3739,09/09/11 09:35:44 PM,24.823,21.987
3740,09/09/11 09:36:44 PM,24.847,22.034
3741,09/09/11 09:37:44 PM,24.726,21.867
3742,09/09/11 09:38:44 PM,24.726,21.963
3743,09/09/11 09:39:44 PM,24.532,21.939
3744,09/09/11 09:40:44 PM,24.677,21.915
3745,09/09/11 09:41:44 PM,24.653,21.891
3746,09/09/11 09:42:44 PM,24.581,21.843
3747,09/09/11 09:43:44 PM,24.629,22.011
3748,09/09/11 09:44:44 PM,24.677,21.891
3749,09/09/11 09:45:44 PM,24.557,21.867
3750,09/09/11 09:46:44 PM,24.532,21.939
3751,09/09/11 09:47:44 PM,24.46,21.963
3752,09/09/11 09:48:44 PM,24.436,21.939
3753,09/09/11 09:49:44 PM,24.508,21.963
3754,09/09/11 09:50:44 PM,24.484,21.939
3755,09/09/11 09:51:44 PM,24.363,21.867
3756,09/09/11 09:52:44 PM,24.339,21.819
3757,09/09/11 09:53:44 PM,24.484,21.772
3758,09/09/11 09:54:44 PM,24.363,21.939
3759,09/09/11 09:55:44 PM,24.388,21.987
3760,09/09/11 09:56:44 PM,24.363,21.987
3761,09/09/11 09:57:44 PM,24.315,21.963
3762,09/09/11 09:58:44 PM,24.363,21.891
3763,09/09/11 09:59:44 PM,24.363,21.963
3764,09/09/11 10:00:44 PM,24.412,21.939
3765,09/09/11 10:01:44 PM,24.388,21.891
3766,09/09/11 10:02:44 PM,24.339,21.915
3767,09/09/11 10:03:44 PM,24.315,21.891
3768,09/09/11 10:04:44 PM,24.315,21.915
3769,09/09/11 10:05:44 PM,24.339,21.867
3770,09/09/11 10:06:44 PM,24.339,21.843
3771,09/09/11 10:07:44 PM,24.243,21.772
3772,09/09/11 10:08:44 PM,24.171,21.843
3773,09/09/11 10:09:44 PM,24.171,21.819
3774,09/09/11 10:10:44 PM,24.098,21.867
3775,09/09/11 10:11:44 PM,24.122,21.819
3776,09/09/11 10:12:44 PM,24.026,21.819
3777,09/09/11 10:13:44 PM,24.074,21.772
3778,09/09/11 10:14:44 PM,24.195,21.843
3779,09/09/11 10:15:44 PM,24.122,21.819
3780,09/09/11 10:16:44 PM,24.098,21.819
3781,09/09/11 10:17:44 PM,24.002,21.819
3782,09/09/11 10:18:44 PM,23.978,21.772
3783,09/09/11 10:19:44 PM,24.05,21.795
3784,09/09/11 10:20:44 PM,24.122,21.795
3785,09/09/11 10:21:44 PM,24.098,21.724
3786,09/09/11 10:22:44 PM,24.002,21.795
3787,09/09/11 10:23:44 PM,24.05,21.819
3788,09/09/11 10:24:44 PM,23.978,21.795
3789,09/09/11 10:25:44 PM,24.05,21.819
3790,09/09/11 10:26:44 PM,24.05,21.748
3791,09/09/11 10:27:44 PM,24.074,21.795
3792,09/09/11 10:28:44 PM,23.978,21.772
3793,09/09/11 10:29:44 PM,24.026,21.772
3794,09/09/11 10:30:44 PM,23.954,21.819
3795,09/09/11 10:31:44 PM,24.026,21.819
3796,09/09/11 10:32:44 PM,24.002,21.867
3797,09/09/11 10:33:44 PM,23.978,21.867
3798,09/09/11 10:34:44 PM,23.978,21.915
3799,09/09/11 10:35:44 PM,23.881,21.843
3800,09/09/11 10:36:44 PM,23.93,21.891
3801,09/09/11 10:37:44 PM,23.905,21.772
3802,09/09/11 10:38:44 PM,23.93,21.867
3803,09/09/11 10:39:44 PM,23.954,21.843
3804,09/09/11 10:40:44 PM,23.954,21.819
3805,09/09/11 10:41:44 PM,23.978,21.915
3806,09/09/11 10:42:44 PM,23.905,21.819
3807,09/09/11 10:43:44 PM,23.905,21.891
3808,09/09/11 10:44:44 PM,23.905,21.939
3809,09/09/11 10:45:44 PM,23.905,21.915
3810,09/09/11 10:46:44 PM,23.905,21.915
3811,09/09/11 10:47:44 PM,23.954,21.795
3812,09/09/11 10:48:44 PM,23.93,21.891
3813,09/09/11 10:49:44 PM,23.905,21.748
3814,09/09/11 10:50:44 PM,23.905,21.819
3815,09/09/11 10:51:44 PM,23.857,21.724
3816,09/09/11 10:52:44 PM,23.905,21.724
3817,09/09/11 10:53:44 PM,23.93,21.772
3818,09/09/11 10:54:44 PM,23.93,21.939
3819,09/09/11 10:55:44 PM,23.93,21.748
3820,09/09/11 10:56:44 PM,23.93,21.963
3821,09/09/11 10:57:44 PM,23.905,21.867
3822,09/09/11 10:58:44 PM,23.905,21.795
3823,09/09/11 10:59:44 PM,23.905,21.795
3824,09/09/11 11:00:44 PM,23.881,21.748
3825,09/09/11 11:01:44 PM,23.809,21.772
3826,09/09/11 11:02:44 PM,23.833,21.819
3827,09/09/11 11:03:44 PM,23.737,21.724
3828,09/09/11 11:04:44 PM,23.809,21.819
3829,09/09/11 11:05:44 PM,23.713,21.772
3830,09/09/11 11:06:44 PM,23.761,21.843
3831,09/09/11 11:07:44 PM,23.761,21.843
3832,09/09/11 11:08:44 PM,23.713,21.939
3833,09/09/11 11:09:44 PM,23.713,21.915
3834,09/09/11 11:10:44 PM,23.737,21.939
3835,09/09/11 11:11:44 PM,23.689,21.891
3836,09/09/11 11:12:44 PM,23.713,21.867
3837,09/09/11 11:13:44 PM,23.665,21.891
3838,09/09/11 11:14:44 PM,23.689,21.819
3839,09/09/11 11:15:44 PM,23.713,21.867
3840,09/09/11 11:16:44 PM,23.713,21.915
